% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate,day,week
48.77,27.23,2267.8508,596.67,393.072,9.91857,1.76382,300.146,300.207,299.256,299.978,302.124,299.18,295.089,403.678,412.758,391.057,366.268,354.692,316.296,353.209,66.56,1.27,36,6
48.77,27.23,2114.58,597.287,399.718,9.8353,1.76075,299.489,301.765,297.422,299.839,302.608,304.854,296.283,404.499,398.571,398.509,348.649,342.065,358.536,367.911,66.56,1.27,36,6
48.77,27.23,1951.04,599.853,396.684,9.83421,1.76222,300.278,303.158,299.006,301.267,302.3,303.568,302.61,393.03,417.26,393.707,372.89,358.727,331.291,372.774,65.86,1.49,36,6
48.77,27.23,1886.4,598.435,393.284,9.85167,1.7549,300.546,295.258,301.645,299.178,300.157,294.875,299.885,395.748,404.295,399.293,312.45,331.607,357.51,361.322,65.86,1.49,36,6
48.77,27.23,2237.49,602.827,398.837,9.95313,1.76266,301.311,308.708,299.707,300.055,298.381,300.674,305.108,409.9,429.686,400.121,363.787,419.856,264.765,326.481,66.95,1.12,36,6
48.77,27.23,1661.13,604.785,406.177,9.95712,1.75715,300.067,299.102,297.703,300.991,298.203,306.721,305.693,386.86,411.311,387.899,339.929,277.746,348.737,320.43,66.95,1.12,36,6
48.77,27.23,910.6534,600.087,396.466,9.92715,1.76089,299.687,297.33,301.624,301.305,302.883,294.232,296.83,405.575,408.422,396.277,348.144,373.224,341.759,333.264,66.32,1.15,36,6
48.77,27.23,2939.57,599.363,405.144,9.77209,1.77552,300.802,303.213,298.841,299.05,300.146,302.781,318.598,411.869,402.193,391.68,363.803,448.981,366.14,430.204,66.32,1.15,36,6
48.77,27.23,2181.69,598.324,396.231,9.68686,1.78173,299.785,300.095,299.63,298.234,299.829,291.991,306.894,395.828,402.116,410.057,323.051,248.922,352.739,271.563,67.23,1,36,6
48.77,27.23,191.16425,601.807,391.113,9.65075,1.77195,299.927,299.927,302.124,301.245,299.927,304.102,295.752,405.896,380.059,390.095,365.625,348.094,399.322,355.332,65.2,3.29,36,6
48.77,27.23,759.60077,598.755,395.753,9.51735,1.76304,300.284,301.316,299.768,299.406,302.369,303.899,291.674,395.999,400.057,390.4,358.869,344.016,335.681,378.042,65.2,3.29,36,6
45.38,30.9,2372.95,600.586,396.159,9.64994,1.70227,299.324,302.425,298.933,300.466,302.187,302.342,310.208,381.449,410.929,417.265,357.37,328.217,387.291,335.206,67.08,1.07,36,6
45.38,30.9,2150.13,540.3153,403.62,9.78004,1.631879,299.927,297.055,297.472,301.461,297.871,305.018,297.67,468.227,495.978,466.674,304.069,326.538,386.67,322.853,67.08,1.07,36,6
45.38,30.9,2034.2,601.417,399.697,9.94538,1.72983,299.847,297.77,301.965,301.756,299.492,302.192,305.375,170.68942,315.368,169.17085,280.669,317.019,345.115,363.821,66.47,1.34,36,6
45.38,30.9,2079.07,601.642,397.767,10.0374,1.70803,300.307,298.684,298.789,300.624,302.183,293.662,271.472,407.812,395.774,400.497,395.124,344.73,323.14,308.93,66.47,1.34,36,6
45.38,30.9,2021.6,601.631,397.856,9.95692,1.74441,300.146,297.517,298.149,298.801,297.51,304.355,303.063,393.854,394.725,402.023,358.078,356.914,349.96,323.832,66.56,1.04,36,6
45.38,30.9,2507.08,601.005,396.835,9.80183,1.74842,299.837,297.15,301.505,299.077,300.885,303.681,305.481,405.269,407.144,421.785,325.078,340.814,346.063,343.619,66.56,1.04,36,6
45.38,30.9,2310.28,595.687,402.508,9.80178,1.73702,299.589,295.123,301.786,301.063,301.566,301.306,299.869,405.5,399.297,401.585,331.739,358.381,349.218,352.698,66.71,1.34,36,6
45.38,30.9,2280.26,600.171,399.204,9.63193,1.73522,298.971,320.477,300.951,301.397,298.66,296.175,300.047,398.177,392.683,388.728,372.59,367.025,355.756,330.583,66.79,1.17,36,6
45.38,30.9,2202.67,601.556,399.262,9.56044,1.74083,300.146,295.648,298.971,300.761,299.813,294.141,290.284,389.062,407.164,416.842,361.317,333.214,360.776,348.793,66.79,1.17,36,6
45.38,30.9,933.4462,598.165,396.01,9.84198,1.74206,299.169,298.686,299.854,300.871,301.6,297.389,310.977,397.772,385.524,411.059,360.002,352.372,359.865,359.859,66.47,1.09,36,6
45.38,30.9,914.9929,603.009,394.35,9.92733,1.7216,299.268,297.279,301.698,299.313,299.448,299.933,300.083,423.983,375.595,412.981,350.975,355.368,376.11,304.527,66.47,1.09,36,6
45.38,30.9,896.5396,599.455,400.892,9.90634,1.6397,299.927,299.492,299.487,300.554,298.028,300.096,300.686,835.8697,667.141,878.85956,350.002,369.195,353.213,343.709,66.47,1.09,36,6
45.38,30.9,878.0863,601.411,393.711,10.0244,1.5205387,300.186,298.547,302.098,300.184,303.068,299.759,307.169,414.166,331.85107,885.3343,330.209,340.263,333.446,387.572,66.47,1.09,36,6
45.38,30.9,859.633,601.392,397.816,10.0724,1.5205075,299.487,295.708,301.447,299.408,299.505,299.997,306.193,398.509,384.295,880.6438,355.297,331.24,348.424,304.769,66.47,1.09,36,6
45.38,30.9,841.1797,600.858,403.026,10.0543,1.5204761,298.222,294.129,300.352,298.085,297.798,305.164,290.985,820.023,798.9042,745.396,437.61,534.754,585.539,477.348,66.47,1.09,36,6
45.38,30.9,822.7264,442.054,399.7792,9.98738,1.5204449,300.358,300.577,301.397,299.851,299.927,300.661,296.825,746.82684,790.8044,768.175,675.66473,644.08875,648.6723,633.4259,66.47,1.09,36,6
45.38,30.9,804.27313,430.71317,400.83813,10.0032,1.5204135,299.274,289.91,300.597,301.221,299.472,296.457,288.653,760.07654,818.09143,884.8474,677.1738,648.6981,649.1497,644.18335,66.47,1.09,36,6
45.38,30.9,785.8198,419.37234,401.89703,9.98307,1.5203823,299.381,303.125,300.791,299.543,299.835,301.624,300.63,773.32623,237.40495,884.82385,678.6829,653.3075,649.6272,654.9408,66.47,1.09,36,6
45.38,30.9,767.3665,408.03152,402.95593,9.99014,1.5203509,299.846,302.965,301.886,301.245,297.989,298.822,301.442,786.57587,317.05453,884.80023,556.192,657.9169,650.1046,236.05,66.47,1.09,36,6
45.38,30.9,748.9132,396.6907,404.01483,9.95402,1.5203197,298.623,305.423,301.364,300.616,297.289,296.982,300.896,799.82556,396.70413,884.7766,356.93,662.5263,650.58203,189.82281,66.47,1.09,36,6
45.38,30.9,730.4599,385.34988,405.07373,9.97113,1.5202883,225.29634,196.28156,221.2732,299.3047,299.35785,240.61713,249.97884,813.07526,788.00464,884.75305,386.267,667.1357,651.0595,585.418,66.47,1.09,36,6
45.38,30.9,712.0066,374.00906,406.13263,9.95649,1.5202571,335.93265,217.1541,298.0009,303.04303,308.8724,300.4574,347.50977,826.3249,791.9868,884.72943,560.0528,671.74506,651.5369,204.98123,66.47,1.09,36,6
45.38,30.9,693.5533,362.66824,407.19156,9.96026,1.5202258,304.379,302.659,300.409,300.089,297.706,302.926,302.478,839.5746,795.969,884.7058,398.95337,660.86316,652.01434,266.79025,66.47,1.09,36,6
45.38,30.9,675.1,351.32742,408.25046,9.95358,1.5201945,300.146,301.904,301.05,300.523,301.204,294.302,301.694,731.678,799.9512,884.68225,172.2749,600.155,652.4918,328.59927,66.47,1.09,36,6
45.38,30.9,656.6467,339.9866,409.30936,9.96514,1.5201632,300.53,299.282,300.697,300.214,299.616,295.711,297.765,471.887,803.93335,884.6586,177.77763,572.334,652.96924,390.4083,66.47,1.09,36,6
45.38,30.9,638.1934,328.64578,410.36826,9.9615,1.520132,300.32,297.954,297.392,301.184,298.706,292.167,298.22,841.603,807.9155,884.635,183.28036,563.118,653.44666,587.9776,66.47,1.09,37,6
45.38,30.9,619.7401,317.30493,411.42715,9.95012,1.5201006,299.683,300.221,297.949,300.806,297.266,303.362,303.567,845.35754,811.8977,884.61145,188.78311,513.33,653.92413,604.9813,66.47,1.09,37,6
54.52,20.56,601.2868,305.9641,412.48605,9.92864,1.5200694,299.591,297.949,299.514,299.85,300.093,298.562,299.151,849.112,815.8799,884.5878,194.28584,531.441,654.40155,621.9851,66.47,1.09,37,6
54.52,20.56,582.8335,294.6233,413.54498,9.93279,1.520038,300.327,300.03,298.285,300.043,299.719,300.088,300.394,852.86646,819.86206,884.5642,199.78857,548.68,654.879,638.98883,66.47,1.09,37,6
54.52,20.56,564.3802,283.28247,414.60388,9.92118,1.5200068,299.908,295.731,297.836,299.991,298.795,301.031,293.881,856.621,823.84424,884.54065,205.2913,547.34,655.35645,655.9926,66.47,1.09,37,6
54.52,20.56,545.9269,271.94165,415.66278,9.90373,1.5199754,300.424,297.384,300.677,301.269,296.943,302.509,305.316,772.122,752.461,884.517,210.79404,500.6,655.83386,354.865,66.47,1.09,37,6
54.52,20.56,259.9444,260.60083,416.72168,9.92809,1.5199442,300.192,304.764,298.726,299.341,301.83,301.029,301.207,510.54,492.108,884.4934,216.29678,264.884,656.31134,417.099,66.47,1.09,37,6
54.52,20.56,1950.58,249.26003,414.849,9.72337,1.5199128,299.431,302.269,302.531,301.432,302.662,305.38,303.078,502.991,465.942,884.46985,221.79951,213.66167,656.78876,403.524,66.47,1.09,37,6
54.52,20.56,285.5165,343.998,400.258,9.37486,1.5198816,299.632,301.646,298.828,299.723,302.344,304.042,299.201,485.645,498.296,127.97715,645.185,422.36,227.638,434.276,66.47,1.09,37,6
54.52,20.56,1918.23,292.40393,403.72842,9.21484,1.5205837,299.911,297.857,299.143,298.151,299.05,300.763,304.02,674.936,523.934,617.201,498.079,306.47147,671.5842,416.911,66.47,1.09,37,6
54.52,20.56,2409.58,367.811,405.869,9.41428,1.5203621,299.475,295.743,301.732,301.417,301.12,298.229,296.474,507.082,522.196,557.217,349.508,273.221,339.35,205.1035,66.47,1.09,37,6
54.52,20.56,2039.5,319.2812,406.8302,9.76695,1.5441736,299.617,299.148,301.155,298.139,300.066,293.864,292.965,603.363,611.952,629.804,504.439,497.03,493.257,458.685,65.09,3.58,37,6
54.52,20.56,2114.74,447.388,403.418,9.87056,1.61828,297.729,306.519,299.883,300.366,303.662,299.268,301.465,482.471,506.934,505.02,391.016,398.766,414.443,398.921,65.09,3.58,37,6
54.52,20.56,2436.65,499.36,402.517,9.68458,1.67965,300.78,297.34,301.414,299.851,297.611,292.639,303.799,502.933,502.661,498.11,418.351,385.397,342.441,389.994,64.28,4.03,37,6
54.52,20.56,2255.85,513.246,404.446,9.48383,1.69683,299.707,300.291,301.148,300.373,301.58,306.764,299.091,507.02,498.233,500.356,380.995,401.349,416.502,438.883,64.28,4.03,37,6
54.52,20.56,2202.99,507.182,400.585,9.3681,1.69222,299.094,302.151,300.09,300.45,301.113,303.602,296,495.611,490.255,487,406.591,403.399,379.015,400.12,65.28,3.02,37,6
54.52,20.56,309.67194,512.419,398.56,9.3757,1.69757,299.927,299.161,299.637,300.43,301.351,304.268,304.915,495.741,504.121,494.37,411.47,411.769,390.962,416.22,65.28,3.02,37,6
54.52,20.56,1143.6287,482.788,396.18,9.47778,1.66874,300.573,300.625,299.448,298.802,302.241,309.634,297.678,497.837,502.536,495.498,403.081,402.459,410.032,421.74,64.48,4.72,37,6
52.5,21.1,2328.1,492.313,398.672,9.55368,1.66232,299.673,297.78,301.854,300.197,299.116,303.182,294.095,502.688,542.288,422.571,260.015,511.082,680.1638,297.914,63.67,4.7323756,37,6
52.5,21.1,2048.67,329.421,398.844,9.55855,1.69455,299.553,301.83,299.95,296.75125,291.709,300.152,302.715,556.988,565.176,567.724,303.605,382.248,391.922,400.661,63.67,4.8870716,37,6
52.5,21.1,1950.89,503.905,401.716,9.44472,1.69411,299.46,297.882,299.523,299.439,300.098,298.809,297.839,514.502,511.2,502.306,398.436,390.362,423.695,390.628,64.36,5,37,6
52.5,21.1,2215.53,527.737,394.889,9.84459,1.71702,299.902,302.14,301.548,300.229,300.108,296.84,304.707,508.006,513.483,500.657,397.733,382.693,383.789,396.717,64.36,5,37,6
52.5,21.1,2259.45,509.832,402.052,10.2238,1.70582,300.258,295.486,301.576,299.032,302.105,304.727,295.86,512.438,497.568,485.208,337.939,333.378,373.859,308.658,65.78,3.23,37,6
52.5,21.1,144.905,528.274,391.614,10.2046,1.72335,299.927,296.413,301.096,299.927,298.391,300.976,298.933,506.995,512.592,500.241,374.13,379.756,409.131,386.053,65.78,3.23,37,6
52.5,21.1,2451.31,531.379,401.256,9.96997,1.72062,299.75,299.027,297.729,299.884,299.31,293.662,294.926,499.812,469.808,417.073,257.914,341.163,384.542,412.077,66.95,1.3,37,6
52.5,21.1,2263.47,533.298,403.357,9.7536,1.72009,299.139,302.34,301.152,300.631,299.442,305.051,303.239,506.097,486.266,499.98,460.561,491.951,401.757,363.274,66.95,1.3,37,6
52.5,21.1,2117.87,519.394,401.964,9.61727,1.71381,299.927,298.528,299.304,300.321,302.344,298.146,299.768,492.258,533.748,512.246,394.417,355.999,390.538,426.446,66.61,1.23,37,6
52.5,21.1,906.07544,602.236,401.704,9.63789,1.72009,317.766,298.513,310.009,299.862,300.366,307.463,305.034,597.423,521.589,553.689,414.726,379.022,317.31,365.925,66.33,1.38,37,6
52.5,21.1,1931.21,599.499,401.685,9.6159,1.69463,300.074,297.317,297.649,300.098,296.995,300.816,303.866,502.606,502.064,501.71,383.617,405.503,415.297,409.162,66.33,1.38,37,6
56.08,15.23,1469.3662,600.417,391.123,9.55087,1.71766,300.177,293.836,298.389,298.625,300.637,295.276,304.659,518.304,510.21,500.968,385.372,398.352,408.855,396.062,66.3,1.32,37,6
56.08,15.23,1334.27,597.76,404.991,9.50279,1.63914,299.992,295.646,300.529,300.529,299.756,304.655,303.686,487.476,497.554,509.695,387.384,397.747,398.203,413.472,66.3,1.32,37,6
56.08,15.23,2648.21,511.243,394.821,9.82458,1.69592,300.338,298.461,297.459,300.191,299.32,307.985,298.951,492.144,500.178,498.55,440.056,406.881,404.105,405.913,66.24,1.13,37,6
56.08,15.23,2221.42,503.54,402.459,9.98816,1.71387,299.732,303.324,302.335,300.366,302.183,298.041,293.428,477.47,509.829,494.459,418.476,396.567,379.871,402.911,66.24,1.13,37,6
56.08,15.23,2403.79,513.795,397.857,9.90977,1.72918,301.198,300.108,299.445,299.966,300.823,293.198,303.576,507.042,512.91,504.627,405.354,391.342,397.456,408.41,67.2,1.06,37,6
56.08,15.23,2198.95,522.832,405.197,9.85742,1.74224,299.825,296.026,298.067,297.796,299.809,296.326,296.631,498.094,494.546,497.09,388.785,398.678,378.552,416.71,67.2,1.06,37,6
56.08,15.23,1871.2,506.015,402.848,9.77555,1.75118,300.077,303.211,299.939,299.039,299.913,298.255,298.992,512.055,509.199,503.273,374.268,394.676,386.674,388.837,66.97,1.13,37,6
56.08,15.23,2283.24,538.075,404.384,9.70996,1.7297,299.894,302.495,299.173,300.963,301.664,298.467,304.259,493.609,499.715,514.069,543.766,359.391,382.353,424.615,67.07,0.88,37,6
56.08,15.23,2389.26,518.297,411.163,9.79083,1.73335,300.068,297.467,298.208,300.134,298.943,302.269,297.588,477.389,508.943,499.114,398.063,407.828,365.328,379.632,67.07,0.88,37,6
56.08,15.23,2716.87,519.11,402.335,9.87364,1.74512,300.979,300.25,300.006,300.645,300.339,300.239,298.183,519.368,474.313,488.815,397.793,419.592,378.589,358.643,66.69,1.11,37,6
56.08,15.23,2568.25,494.101,404.545,9.84863,1.76186,299.283,302.181,298.506,299.65,299.487,297.46,296.475,460.641,516.057,505.168,413.94,471.506,469.406,424.256,66.69,1.11,37,6
56.08,15.23,2040.06,484.008,399.612,9.78906,1.74331,298.389,294.219,304.099,302.341,299.927,282.361,302.123,504.486,499.569,489.371,393.385,375.075,357.326,413.247,67,1.06,38,6
56.08,15.23,2023.99,403.478,402.789,9.69118,1.66199,299.274,299.442,301.239,302.098,300.567,313.537,300.974,488.018,491.94,488.817,404.203,377.428,404.476,363.475,67,1.06,38,6
56.08,15.23,1069.1442,449.953,401.144,9.59838,1.72343,300.78,301.569,301.022,301.722,299.804,307.748,299.074,498.071,501.941,500.739,424.405,432.243,389.924,407.786,65.98,1.1,38,6
56.08,15.23,634.197,408.152,393.289,9.47761,1.69593,299.739,299.327,299.3,296.85,300.303,289.452,299.927,507.271,494.155,513.039,388.275,414.973,411.716,414.515,65.98,1.1,38,6
56.08,15.23,2414.21,320.656,401.448,9.60908,1.55446,300.886,303.163,298.568,295.492,299.927,305,299.927,501.761,508.686,495.062,395.065,400.218,372.082,379.708,66.56,1.23,38,6
56.75,13.54,1531.0483,380.587,392.891,9.36912,1.64693,300.298,302.049,300.844,300.828,299.73,311.474,298.775,497.021,496.895,488.478,401.495,402.981,419.815,406.246,66.86,1.18,38,6
56.75,13.54,2571.94,376.973,405.828,9.35884,1.65528,299.52,297.508,297.984,297.75,300.062,290.896,301.223,502.102,497.914,505.438,392.5,399.734,408.703,380.584,66.86,1.18,38,6
56.75,13.54,999.4446,371.152,402.288,9.84647,1.68832,299.54,302.365,298.357,298.964,300.199,302.616,294.737,494.864,513.056,499.752,399.2,403.723,409.963,401.312,65.46,3.2,38,6
56.75,13.54,1894.62,364.85,398.476,9.86468,1.65331,300.118,300.647,299.757,300.067,299.408,287.719,297.902,503.327,505.466,501.437,397.214,398.305,398.027,400.269,65.46,3.2,38,6
56.75,13.54,778.80286,322.385,403.711,9.82721,1.55954,299.927,302.289,300.233,299.722,297.538,302.746,305.622,467.419,467.374,383.048,349.494,372.224,412.313,409.255,64.67,3.71,38,6
56.75,13.54,2562.41,437.001,400.836,9.79198,1.6007,299.718,296.877,297.089,300.135,300.146,287.318,299.23,477.136,507.893,497.923,383.409,386.826,397.615,438.544,64.67,3.71,38,6
56.75,13.54,2445.58,483.738,403.987,9.60753,1.66364,299.658,303.344,298.12,297.669,299.89,292.2,298.718,499.85,509.955,488.624,439.194,464.277,494.249,548.383,65.74,2.12,38,6
56.75,13.54,1129.6426,503.675,403.677,9.46322,1.6861,300.109,297.209,298.731,299.462,299.83,305.314,300.259,491.559,505.079,498.852,396.32,382.619,376.583,397.573,65.74,2.12,38,6
56.75,13.54,2399.6,512.084,403.126,9.56837,1.69475,299.78,301.978,299.997,300.366,299.118,303.158,296.998,504.328,524.505,494.597,397.65,398.22,394.278,375.549,65.6,2.12,38,6
56.75,13.54,241.574,518.389,402.061,9.55746,1.7123,299.739,305.495,302.569,300.408,300.33,311.647,301.946,479.797,516.477,516.801,386.655,378.387,353.505,374.681,64.88,2.85,38,6
56.75,13.54,2680.75,503.52,399.578,9.52825,1.68526,299.377,300.807,300.786,300.038,300.146,289.462,301.031,502.49,518.883,505.055,395.589,387.643,374.383,378.609,64.88,2.85,38,6
56.75,13.54,2579.04,513.299,402.937,9.64698,1.69978,299.487,295.309,298.976,299.563,300.003,299.425,302.856,485.645,474.249,500.518,404.963,403.542,407.195,425.046,64.9,2.69,38,6
56.75,13.54,2679.52,523.213,400.135,9.90751,1.71479,299.578,299.993,300.863,299.62,299.851,290.87,301.709,493.962,503.31,494.361,404.986,408.83,418.218,411.536,64.9,2.69,38,6
56.75,13.54,2312.95,528.293,397.019,9.91668,1.71962,299.333,299.352,298.5,300.095,297.678,302.612,301.704,482.019,514.011,492.357,404.363,417.723,386.903,434.698,66.3,1.84,38,6
56.75,13.54,2800.91,541.414,403.63,9.83458,1.73675,302.914,325.487,299.553,300.511,300.235,307.83,296.68,504.395,490.766,494.881,407.314,401.984,404.011,397.027,66.3,1.84,38,6
56.75,13.54,2451.37,482.601,399.037,9.87121,1.65533,300.471,296.191,302.554,300.701,299.487,297.785,298.36,514.327,496.444,501.222,417.609,388.898,414.81,400.359,66.09,1.25,38,6
56.75,13.54,2344.88,507.813,400.622,9.84463,1.70258,301.982,300.466,299.663,300.366,299.231,305.813,298.728,494.193,499.689,496.866,376.945,405.975,409.646,419.122,66.09,1.25,38,6
53.48,20.98,2705.21,536.859,402.072,9.69396,1.72674,300.496,295.023,299.192,299.268,299.248,289.72,299.677,496.006,501.293,495.701,397.85,390.882,390.543,391.021,66.27,1.64,38,6
53.48,20.98,2333.38,505.386,406.612,9.61003,1.71887,300.366,295.568,297.331,297.106,298.833,294.754,298.833,506.335,513.09,499.155,419.686,402.653,388.763,411.503,66.48,1.24,38,6
53.48,20.98,2268.67,514.874,396.989,9.56126,1.72604,299.603,304.987,301.45,301.651,301.578,292.583,297.919,500.878,490.406,498.731,419.207,411.136,393.938,402.293,66.48,1.24,38,6
53.48,20.98,2242.6,523.317,396.882,9.5326,1.73579,300.821,297.444,301.164,299.351,302.45,296.333,303.518,508.387,487.519,499.537,379.853,405.141,386.859,402.409,66.29,1.56,38,6
53.48,20.98,2200.96,506.113,399.034,9.40311,1.74667,299.153,298.284,300.499,299.185,298.808,299.185,300.251,501.512,502.151,509.165,409.042,400.431,413.96,402.689,66.29,1.56,38,6
53.48,20.98,2057.44,504.063,403.46,9.43352,1.74581,300.241,298.418,298.514,300.559,300.116,301.967,300.743,490.765,481.12,504.631,408.203,395.933,384.602,413.503,66.32,2.08,38,6
53.48,20.98,1999.9,482.387,402.328,9.6966,1.74529,299.928,298.494,300.724,300.517,297.365,306.416,299.785,504.986,498.085,490.825,411.448,392.949,398.432,370.184,66.32,2.08,38,6
53.48,20.98,3705.0027,468.831,401.411,9.7384,1.72521,300.084,297.623,297.543,296.825,298.828,304.405,302.92,480.232,519.921,479.907,459.081,397.964,384.644,394.236,65.14,2.96,38,6
53.48,20.98,2562.0654,399.889,397.834,9.81951,1.64775,297.975,294.719,298.815,300.592,301.774,305.509,302.524,503.095,535.999,508.315,398.069,405.49,411.414,396.474,65.14,2.96,38,6
53.48,20.98,1944.37,365.724,398.674,9.76919,1.59241,299.878,302.213,301.966,301.44,299.379,296.609,297.865,500.646,478.605,360.952,228.194,301.333,387.122,381.378,65.3,2.14,38,6
58.05,11.85,1853.02,411.217,398.079,9.21893,1.6672,299.363,297.222,300.385,299.487,302.334,297.776,306.089,493.998,498.481,497.02,402.053,378.358,406.15,394.507,65.37,2.47,38,6
58.05,11.85,2082.03,438.843,394.043,9.09945,1.72289,299.927,309.814,302.131,299.808,299.927,309.375,293.774,493.481,485.977,490.452,422.656,405.926,387,398.921,65.37,2.47,38,6
58.05,11.85,2172.69,450.536,396.635,9.3343,1.74927,300.335,304.414,298.514,300.115,299.738,296.199,303.696,503.358,510.742,498.777,426.518,396.475,417.231,397.658,65.6,2.07,38,6
